user_id,gender,married,birthdate,has_children,home_country,home_city,home_airport,sign_up_date,first_session_date,last_session_date,last_booking_date,tenure_days,n_sessions,n_booking_sessions,n_trip_sessions,total_flight_spend,total_hotel_spend,total_spend,cancelled_trips,booking_rate,cancellation_rate,conversion_rate,avg_session_duration,avg_page_clicks,avg_distance_km,max_distance_km,avg_nights,max_nights,avg_seats,avg_rooms,avg_checked_bags,avg_trip_duration_days,max_trip_duration_days,avg_spend_per_trip,has_cancellation,has_flight_history,has_hotel_history,R_days,R_score,F_score,M_score,RFM_score,RFM_segment,RFM_persona,CLTV_3m,value_tier,risk_tier,complexity_score,complexity_tier,engagement_tier,n_completed_trips,very_low_risk,eligible_no_cancellation_fees,eligible_exclusive_discount,eligible_free_checked_bag,eligible_free_hotel_meal,eligible_free_hotel_night_with_flight,demo_cluster_k4,demo_cluster_name,cluster_k4,behavior_cluster_name,assigned_perk,perk_source
581091,M,False,1992-03-12,False,usa,dallas,DAL,2023-02-08,2023-02-08 17:08:00,2023-07-01 22:19:00,2023-07-01 22:19:00,143,8,4,4,1630.97,2176.0,3806.97,0,0.5,0.0,1.0,2.08125,16.875,2245.403120157746,2662.8156614293416,3.75,9.0,1.0,1.0,0.75,5.25,11.0,951.7425,False,True,True,27.0,5,4,4,13,5-4-4,Champions,2395.9951048951048,Mid,None,3.1745403120157745,Simple,High,4,True,False,True,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
581110,F,True,1979-12-15,True,usa,tulsa,TUL,2023-02-08,2023-02-08 14:29:00,2023-06-06 14:00:00,,117,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.1041666666666667,8.875,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,0,Established Families,2,Browsers,Exclusive Discount,Rule-based
581111,O,True,1978-08-26,True,usa,las vegas,LSV,2023-02-08,2023-02-08 13:51:00,2023-07-17 13:44:00,2023-07-17 13:44:00,158,8,4,4,1426.28,1860.0,3286.28,0,0.5,0.0,1.0,2.697916666666667,21.875,1964.446128157636,3603.527009012744,3.333333333333333,5.0,1.0,1.0,0.5,4.5,7.0,821.57,False,True,True,12.0,5,4,3,12,5-4-3,Loyal Customers,1871.9316455696203,Low,None,2.7464446128157634,Simple,High,4,True,False,False,False,True,True,0,Established Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
581120,F,False,1982-12-21,False,canada,quebec,YQB,2023-02-08,2023-02-08 20:02:00,2023-06-08 15:55:00,2023-05-13 20:12:00,119,8,3,4,1611.06,808.0,2419.06,1,0.375,0.3333333333333333,0.6666666666666667,18.383333333333333,50.875,2201.5589899162096,2687.2715456805126,2.0,5.0,1.0,1.0,1.0,3.5,6.0,806.3533333333334,True,True,True,76.0,3,3,3,9,3-3-3,Need Attention,1829.541176470588,Low,Medium,2.170155898991621,Simple,Mid,2,False,False,False,False,False,False,2,Young Singles,3,Core Reliable Bookers,Free Hotel Meal,Fallback
581239,M,False,1987-09-15,True,usa,chicago,UGN,2023-02-08,2023-02-08 20:43:00,2023-06-17 19:03:00,2023-06-17 19:03:00,128,8,2,2,532.29,270.0,802.29,0,0.25,0.0,1.0,1.6,13.0,1460.659282095608,1567.0676184377703,6.0,6.0,1.0,1.0,1.0,5.0,7.0,401.145,False,True,True,42.0,4,2,1,7,4-2-1,Potential Loyalists,564.1101562499999,Low,None,3.746065928209561,Moderate,Mid,2,True,False,False,True,True,False,3,Young Families,3,Core Reliable Bookers,Free Checked Bag,Rule-based
581269,F,True,1974-09-25,False,usa,san jose,SJC,2023-02-08,2023-02-08 11:36:00,2023-07-20 20:51:00,2023-06-27 19:22:00,162,8,4,4,2878.79,2375.0,5253.79,0,0.5,0.0,1.0,2.7729166666666667,22.25,3999.356005845069,4124.793560549968,2.75,5.0,1.0,1.0,0.25,4.25,6.0,1313.4475,False,True,True,32.0,4,4,4,12,4-4-4,Champions,2918.7722222222224,Mid,None,2.649935600584507,Simple,High,4,True,False,True,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
581307,F,False,1992-07-18,False,usa,san antonio,SAT,2023-02-08,2023-02-08 03:13:00,2023-06-15 21:11:00,2023-06-15 21:11:00,127,9,3,3,961.28,5039.0,6000.28,0,0.3333333333333333,0.0,1.0,1.175925925925926,9.444444444444445,2567.9382150326524,2814.681243738817,6.333333333333333,14.0,1.0,1.3333333333333333,0.0,4.5,5.0,2000.0933333333328,False,True,True,43.0,4,3,5,12,4-3-5,Big Spenders,4252.166929133858,Mid,None,3.6067938215032647,Moderate,High,3,True,False,False,True,True,False,2,Young Singles,3,Core Reliable Bookers,Free Checked Bag,Rule-based
581343,F,False,1999-01-04,False,canada,halifax,YAW,2023-02-08,2023-02-08 07:48:00,2023-05-03 16:49:10,2023-03-30 16:45:00,84,8,2,3,3373.09,7550.0,10923.09,1,0.25,0.5,0.5,16.820833333333333,38.625,3778.943165294522,4863.6582469602445,10.0,13.0,1.6666666666666667,1.0,1.0,11.0,14.0,5461.545,True,True,True,121.0,2,2,5,9,2-2-5,Can't Lose Them,11703.310714285712,High,High,7.044560983196119,Complex,Mid,1,False,False,False,True,False,False,2,Young Singles,1,High-stakes & Fragile,Free Checked Bag,Rule-based
581365,F,False,1992-04-10,False,usa,omaha,OFF,2023-02-08,2023-02-08 19:46:00,2023-07-14 19:29:00,2023-02-21 19:53:00,155,8,1,1,287.72,567.0,854.72,0,0.125,0.0,1.0,1.46875,11.875,1646.5457150588272,1646.5457150588272,3.0,3.0,1.0,1.0,2.0,4.0,4.0,854.72,False,True,True,158.0,1,1,1,3,1-1-1,Hibernating,496.2890322580645,Low,None,2.764654571505883,Simple,Low,1,True,False,False,False,True,False,2,Young Singles,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
581385,F,True,1973-06-21,True,canada,calgary,YYC,2023-02-08,2023-02-08 18:09:00,2023-05-26 22:57:00,2023-02-10 17:34:00,107,8,1,1,0.0,932.0,932.0,0,0.125,0.0,1.0,1.2583333333333333,10.125,,,4.0,4.0,,1.0,,,,932.0,False,False,True,169.0,1,1,1,3,1-1-1,Hibernating,783.9252336448598,Low,None,2.4,Simple,Low,1,True,False,False,False,True,False,0,Established Families,0,Hotel-led Planners,Free Hotel Meal,Rule-based
581388,F,False,1998-02-17,False,usa,denver,DEN,2023-02-08,2023-02-08 16:42:00,2023-07-19 01:51:00,2023-02-08 16:42:00,160,8,1,1,445.88,416.0,861.88,0,0.125,0.0,1.0,1.2354166666666666,10.0,2499.960643096785,2499.960643096785,8.0,8.0,1.0,1.0,1.0,9.0,9.0,861.88,False,True,True,171.0,1,1,1,3,1-1-1,Hibernating,484.8075,Low,None,5.649996064309678,Complex,Low,1,True,False,False,True,True,False,2,Young Singles,3,Core Reliable Bookers,Free Checked Bag,Rule-based
581409,F,False,1985-09-19,True,usa,louisville,LOU,2023-02-08,2023-02-08 19:29:00,2023-06-09 14:53:00,2023-03-24 14:04:00,120,8,3,3,2005.23,1744.0,3749.23,0,0.375,0.0,1.0,1.5291666666666666,12.5,1812.2712547900755,2965.0128422579737,3.0,4.0,1.6666666666666667,1.0,0.3333333333333333,4.666666666666667,5.0,1249.743333333333,False,True,True,127.0,2,3,4,9,2-3-4,At Risk,2811.9225,Mid,None,2.7145604588123406,Simple,Mid,3,True,False,False,False,True,True,3,Young Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
581412,F,False,1976-03-05,False,usa,charlotte,CLT,2023-02-08,2023-02-08 19:12:00,2023-07-03 10:40:00,2023-07-03 10:40:00,144,8,2,2,510.44,1732.0,2242.44,0,0.25,0.0,1.0,2.0125,16.25,1434.114710316535,1659.0722441324156,4.0,4.0,1.0,1.0,1.0,5.0,5.0,1121.22,False,True,True,26.0,5,2,3,10,5-2-3,Potential Loyalists,1401.525,Low,None,3.1434114710316536,Simple,Mid,2,True,False,False,False,True,False,2,Young Singles,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
581438,M,True,1984-02-01,False,usa,new york,JFK,2023-02-08,2023-02-08 19:35:00,2023-07-11 17:46:00,2023-07-11 17:46:00,152,8,3,3,1545.74,2667.0,4212.74,0,0.375,0.0,1.0,1.9416666666666669,15.625,2024.8374397690925,3974.209842999768,5.666666666666667,10.0,2.0,2.0,1.0,7.333333333333333,12.0,1404.246666666667,False,True,True,18.0,5,3,4,12,5-3-4,Big Spenders,2494.3855263157893,Mid,None,4.502483743976909,Moderate,High,3,True,False,False,True,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Checked Bag,Rule-based
581461,F,False,2006-05-19,False,usa,new york,LGA,2023-02-08,2023-02-08 19:04:00,2023-05-17 20:53:00,2023-03-15 05:41:00,98,8,1,1,0.0,302.0,302.0,0,0.125,0.0,1.0,1.3479166666666669,10.875,,,1.0,1.0,,2.0,,,,302.0,False,False,True,136.0,2,1,1,4,2-1-1,Hibernating,277.3469387755102,Low,None,0.6,Simple,Low,1,True,False,False,False,True,False,2,Young Singles,0,Hotel-led Planners,Free Hotel Meal,Rule-based
581491,F,False,2006-01-21,False,usa,kansas city,MCI,2023-02-08,2023-02-08 19:22:00,2023-07-13 20:57:51,2023-06-28 20:56:00,155,9,3,4,1409.77,2001.0,3410.77,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,14.533333333333331,27.55555555555556,1578.132222734679,1992.6056745730475,5.5,6.0,1.6666666666666667,1.0,0.6666666666666666,13.0,16.0,1136.9233333333334,True,True,True,30.0,4,3,4,11,4-3-4,Big Spenders,1980.4470967741936,Low,Medium,6.007813222273469,Complex,High,2,False,True,False,True,False,False,2,Young Singles,3,Core Reliable Bookers,No Cancellation Fees,Rule-based
581527,F,True,1986-09-01,False,usa,san antonio,SAT,2023-02-08,2023-02-08 08:27:00,2023-07-07 05:11:00,2023-07-07 05:11:00,148,9,5,5,1676.89,2618.0,4294.89,0,0.5555555555555556,0.0,1.0,1.651851851851852,13.333333333333334,2349.873382771262,2859.032914482744,3.25,4.0,1.0,1.0,0.25,4.75,5.0,858.9780000000001,False,True,True,22.0,5,5,4,14,5-5-4,Champions,2611.757432432433,Mid,None,2.784987338277126,Simple,High,5,True,False,True,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
581577,M,True,1986-05-12,False,usa,portland,PWM,2023-02-08,2023-02-08 20:55:00,2023-06-03 17:18:00,2023-06-03 17:18:00,114,8,2,2,880.3100000000001,297.0,1177.31,0,0.25,0.0,1.0,2.0145833333333334,16.25,2462.215612598656,3300.8294001660297,1.0,1.0,1.0,1.0,0.5,3.0,3.0,588.655,False,True,True,56.0,4,2,2,8,4-2-2,Potential Loyalists,929.4552631578948,Low,None,1.6462215612598659,Simple,Mid,2,True,False,False,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
581595,F,False,2006-07-13,True,canada,edmonton,YEG,2023-02-08,2023-02-08 14:48:00,2023-05-31 18:25:00,,112,9,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.3944444444444446,11.22222222222222,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,3,Young Families,2,Browsers,Exclusive Discount,Rule-based
581666,F,True,1972-05-21,False,usa,reno,RNO,2023-02-08,2023-02-08 12:03:00,2023-07-10 08:49:00,2023-07-10 08:49:00,151,8,3,3,1901.43,5512.0,7413.43,0,0.375,0.0,1.0,2.0458333333333334,16.375,3537.4880699096016,3870.2115947990087,9.333333333333334,14.0,1.0,1.0,0.6666666666666666,10.666666666666666,15.0,2471.143333333333,False,True,True,19.0,5,3,5,13,5-3-5,Big Spenders,4418.600662251656,Mid,None,6.587082140324293,Complex,High,3,True,False,False,True,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Checked Bag,Rule-based
581679,F,False,2004-03-01,True,canada,toronto,YTZ,2023-02-08,2023-02-08 20:47:00,2023-07-17 22:07:06,2023-04-02 22:06:00,159,8,1,2,4928.5,0.0,4928.5,1,0.125,1.0,0.0,11.402095985416665,21.0,7143.701604975325,7143.701604975325,,,2.0,,1.0,18.0,18.0,4928.5,True,True,False,117.0,2,1,4,7,2-1-4,Can't Lose Them,2789.7169811320755,Mid,High,11.91437016049753,Complex,Mid,0,False,False,False,True,False,False,3,Young Families,1,High-stakes & Fragile,Free Checked Bag,Rule-based
581685,F,True,1966-01-02,True,usa,new york,LGA,2023-02-08,2023-02-08 17:34:00,2023-06-24 12:55:00,2023-06-24 12:55:00,135,8,1,1,398.57,178.0,576.5699999999999,0,0.125,0.0,1.0,1.88125,15.0,2289.204193662252,2289.204193662252,2.0,2.0,1.0,1.0,1.0,3.0,3.0,576.5699999999999,False,True,True,35.0,4,1,1,6,4-1-1,Potential Loyalists,384.38,Low,None,2.028920419366225,Simple,Low,1,True,False,False,False,True,False,0,Established Families,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
581721,F,False,1980-12-06,False,canada,toronto,YKZ,2023-02-08,2023-02-08 20:55:00,2023-06-15 16:09:00,2023-06-15 16:09:00,126,8,5,5,1955.47,3707.0,5662.47,0,0.625,0.0,1.0,2.4520833333333334,19.875,2241.777995366333,3061.212011642411,6.2,9.0,1.2,1.2,0.4,6.6,10.0,1132.494,False,True,True,44.0,4,5,5,14,4-5-5,Champions,4044.6214285714286,Mid,None,4.2641777995366335,Moderate,High,5,True,False,True,True,True,False,2,Young Singles,3,Core Reliable Bookers,Free Checked Bag,Rule-based
581729,F,False,1956-05-19,False,usa,st. petersburg,SPG,2023-02-08,2023-02-08 20:14:00,2023-04-30 16:10:23,2023-04-28 16:07:00,80,10,1,2,697.66,0.0,697.66,1,0.1,1.0,0.0,13.753333333333334,27.3,1838.2251628884887,1838.2251628884887,,,1.0,,0.0,9.0,9.0,697.66,True,True,False,92.0,3,1,1,5,3-1-1,Need Attention,784.8675,Low,High,5.683822516288848,Complex,Low,0,False,False,False,True,False,False,1,Mature Couples,1,High-stakes & Fragile,Free Checked Bag,Rule-based
581770,F,True,1968-01-23,True,canada,vancouver,YVR,2023-02-08,2023-02-08 18:08:00,2023-04-13 20:12:00,2023-03-19 12:51:00,64,8,2,2,490.36,1236.0,1726.36,0,0.25,0.0,1.0,2.4791666666666665,20.0,2835.0669161754927,2835.0669161754927,4.5,6.0,1.0,1.0,0.0,4.0,4.0,863.18,False,True,True,132.0,2,2,2,6,2-2-2,Hibernating,2427.69375,Mid,None,2.933506691617549,Simple,Low,2,True,False,False,False,True,False,0,Established Families,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
581835,F,False,1985-01-14,False,usa,detroit,DTW,2023-02-08,2023-02-08 05:10:00,2023-07-12 12:33:00,2023-07-12 12:33:00,154,8,5,5,1199.67,6268.0,7467.67,0,0.625,0.0,1.0,2.479166666666667,20.125,1369.2230283412223,3311.16514034012,3.6,6.0,1.5,1.4,0.75,5.5,8.0,1493.534,False,True,True,17.0,5,5,5,15,5-5-5,Champions,4364.222727272727,Mid,None,3.1669223028341222,Simple,High,5,True,False,True,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
581858,F,True,1976-12-04,False,usa,los angeles,LAX,2023-02-08,2023-02-08 05:49:00,2023-04-17 15:54:00,2023-04-17 15:54:00,68,8,2,2,1015.93,110.0,1125.9299999999998,0,0.25,0.0,1.0,2.3125,18.75,2578.830211044228,2912.932071417906,2.0,2.0,1.0,1.0,0.5,3.5,4.0,562.9649999999999,False,True,True,103.0,2,2,2,6,2-2-2,Hibernating,1490.201470588235,Low,None,2.107883021104423,Simple,Low,2,True,False,False,False,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
581901,F,True,1970-06-12,False,usa,new orleans,NBG,2023-02-08,2023-02-08 21:31:00,2023-06-26 21:44:00,2023-06-26 21:44:00,138,8,5,5,1262.42,2325.0,3587.42,0,0.625,0.0,1.0,2.06875,16.75,1823.302459937585,2150.1228337110515,2.0,3.0,1.0,1.0,0.25,3.25,4.0,717.484,False,True,True,32.0,4,5,4,13,4-5-4,Champions,2339.621739130435,Mid,None,1.9073302459937587,Simple,High,5,True,False,True,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
582002,F,False,2006-05-24,False,usa,tulsa,TUL,2023-02-08,2023-02-08 01:00:00,2023-07-04 20:33:00,,146,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.7395833333333333,14.0,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,2,Young Singles,2,Browsers,Exclusive Discount,Rule-based
582011,F,True,1960-04-20,True,usa,baltimore,BWI,2023-02-08,2023-02-08 22:28:00,2023-06-14 14:30:00,2023-06-14 14:30:00,125,8,4,4,1985.42,4458.0,6443.42,0,0.5,0.0,1.0,2.1041666666666665,17.0,1992.5934513045167,3237.612130034561,2.75,7.0,1.25,1.25,0.75,4.75,9.0,1610.855,False,True,True,45.0,4,4,5,13,4-4-5,Champions,4639.2624,Mid,None,2.7242593451304518,Simple,High,4,True,False,True,False,True,True,0,Established Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
582038,F,False,1995-01-22,False,usa,norfolk,NGU,2023-02-08,2023-02-08 02:57:00,2023-07-16 20:07:00,2023-07-16 20:07:00,158,9,2,2,2372.36,2729.0,5101.36,0,0.2222222222222222,0.0,1.0,2.062962962962963,16.444444444444443,3337.108575827211,3393.922385507223,4.5,5.0,2.0,2.0,2.5,5.5,6.0,2550.68,False,True,True,12.0,5,2,4,11,5-2-4,Big Spenders,2905.8379746835444,Mid,None,4.033710857582721,Moderate,High,2,True,False,False,True,True,False,2,Young Singles,3,Core Reliable Bookers,Free Checked Bag,Rule-based
582190,F,True,1955-07-12,False,usa,new york,JFK,2023-02-09,2023-02-09 19:35:00,2023-06-04 20:11:00,,115,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.95625,7.625,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,1,Mature Couples,2,Browsers,Exclusive Discount,Rule-based
582227,F,False,1993-05-07,True,canada,halifax,YHZ,2023-02-09,2023-02-09 19:57:00,2023-06-28 19:17:00,2023-05-31 21:20:00,138,8,4,4,1651.18,3326.0,4977.18,0,0.5,0.0,1.0,2.3041666666666667,18.5,3184.2159849472405,3670.9751509922216,6.333333333333333,9.0,1.0,1.0,0.3333333333333333,5.333333333333333,7.0,1244.295,False,True,True,58.0,4,4,4,12,4-4-4,Champions,3245.98695652174,Mid,None,3.985088265161391,Moderate,High,4,True,False,True,True,True,False,3,Young Families,3,Core Reliable Bookers,Free Checked Bag,Rule-based
582241,F,True,1983-05-16,False,usa,bakersfield,BFL,2023-02-09,2023-02-09 15:23:00,2023-05-01 11:02:00,,80,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.3916666666666666,11.25,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,1,Mature Couples,2,Browsers,Exclusive Discount,Rule-based
582254,F,False,1973-11-02,False,usa,indianapolis,IND,2023-02-09,2023-02-09 07:42:00,2023-04-30 14:31:00,2023-04-30 14:31:00,80,8,4,4,890.24,4686.0,5576.24,0,0.5,0.0,1.0,2.470833333333333,20.0,1600.8905075382806,2912.932071417906,5.0,9.0,1.0,1.0,0.5,4.25,10.0,1394.06,False,True,True,90.0,3,4,5,12,3-4-5,Loyal Customers,6273.27,High,None,3.135089050753828,Simple,High,4,True,False,True,False,True,False,2,Young Singles,3,Core Reliable Bookers,Exclusive Discount,Rule-based
582319,F,False,1968-01-07,False,usa,denver,DEN,2023-02-09,2023-02-09 10:16:00,2023-07-03 17:04:00,2023-07-03 17:04:00,144,8,4,4,5376.9400000000005,3367.0,8743.94,0,0.5,0.0,1.0,2.4145833333333333,19.375,4573.671787688361,11644.644827612134,4.75,9.0,1.25,1.0,0.75,6.5,11.0,2185.985,False,True,True,26.0,5,4,5,14,5-4-5,Champions,5464.962500000001,High,None,4.107367178768836,Moderate,High,4,True,False,True,True,True,False,2,Young Singles,3,Core Reliable Bookers,Free Checked Bag,Rule-based
582320,F,True,1966-07-07,False,canada,ottawa,YOW,2023-02-09,2023-02-09 20:25:00,2023-06-19 21:14:00,2023-05-14 05:22:00,130,9,2,2,653.76,1376.0,2029.76,0,0.2222222222222222,0.0,1.0,1.774074074074074,14.444444444444445,3551.799940690328,3551.799940690328,4.0,4.0,1.0,1.5,0.0,5.0,5.0,1014.88,False,True,True,76.0,3,2,2,7,3-2-2,Need Attention,1405.2184615384615,Low,None,3.155179994069033,Simple,Mid,2,True,False,False,False,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
582326,F,True,1978-10-08,False,usa,baltimore,BWI,2023-02-09,2023-02-09 11:49:00,2023-07-11 16:41:00,2023-07-11 16:41:00,152,8,4,4,850.8100000000001,1175.0,2025.81,0,0.5,0.0,1.0,2.252083333333333,18.375,1164.5931860899773,3747.4168433185614,2.0,4.0,1.0,1.0,1.25,3.75,6.0,506.4525,False,True,True,18.0,5,4,2,11,5-4-2,Loyal Customers,1199.4927631578946,Low,None,2.1914593186089975,Simple,High,4,True,False,False,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
582333,F,True,1980-11-02,False,usa,san antonio,SKF,2023-02-09,2023-02-09 17:28:00,2023-07-15 12:46:00,2023-06-19 13:49:00,155,8,4,4,980.19,2786.0,3766.19,0,0.5,0.0,1.0,2.55,20.5,1613.8723211271454,2569.3085301485,4.333333333333333,7.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,4.666666666666667,5.0,941.5475,False,True,True,40.0,4,4,4,12,4-4-4,Champions,2186.82,Low,None,3.128053898779381,Simple,High,4,True,False,False,False,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
582343,F,False,1988-09-06,False,usa,tampa,MCF,2023-02-09,2023-02-09 17:40:00,2023-07-16 23:15:00,2023-07-16 23:15:00,157,8,2,2,979.15,946.0,1925.15,0,0.25,0.0,1.0,1.84375,14.875,3896.910618713633,4184.93944397191,2.5,3.0,1.0,1.0,1.0,2.5,5.0,962.575,False,True,True,12.0,5,2,2,9,5-2-2,Potential Loyalists,1103.5891719745223,Low,None,2.1896910618713634,Simple,Mid,2,True,False,False,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
582446,F,False,1990-09-10,True,usa,rochester,ROC,2023-02-09,2023-02-23 19:38:00,2023-07-24 19:50:56,2023-06-30 19:49:00,151,7,2,3,1112.18,745.0,1857.18,1,0.2857142857142857,0.5,0.5,4.834259704761905,22.142857142857142,3474.6531411963265,3474.6531411963265,5.0,5.0,1.0,1.0,0.0,17.0,17.0,928.59,True,True,True,29.0,4,2,2,8,4-2-2,Potential Loyalists,1106.928476821192,Low,High,7.047465314119632,Complex,Mid,1,False,False,False,True,False,False,3,Young Families,1,High-stakes & Fragile,Free Checked Bag,Rule-based
582482,F,True,1983-06-25,False,usa,brownsville,BRO,2023-02-09,2023-02-09 10:07:00,2023-05-04 04:12:00,2023-05-04 04:12:00,83,9,2,2,584.72,492.0,1076.72,0,0.2222222222222222,0.0,1.0,1.9537037037037035,15.555555555555555,3051.5467485509816,3051.5467485509816,3.0,3.0,1.0,1.5,1.0,5.0,5.0,538.36,False,True,True,86.0,3,2,1,6,3-2-1,Need Attention,1167.5277108433736,Low,None,3.0051546748550986,Simple,Low,2,True,False,False,False,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
582484,F,True,1985-06-02,True,usa,indianapolis,IND,2023-02-09,2023-02-09 21:40:00,2023-07-03 17:24:00,2023-03-27 22:04:00,143,8,3,3,621.58,978.0,1599.58,0,0.375,0.0,1.0,2.583333333333333,20.875,1131.851725784832,1384.4078621746107,2.0,3.0,1.0,1.0,0.6666666666666666,4.0,5.0,533.1933333333333,False,True,True,123.0,2,3,2,7,2-3-2,At Risk,1006.7286713286712,Low,None,2.1465185059118164,Simple,Mid,3,True,False,False,False,True,True,0,Established Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
582577,F,True,1982-09-04,True,usa,dallas,DAL,2023-02-09,2023-02-09 18:02:00,2023-06-05 17:28:00,2023-06-05 17:28:00,115,9,3,3,1092.88,1490.0,2582.88,0,0.3333333333333333,0.0,1.0,1.6351851851851853,13.0,2124.957522846468,2613.814517839755,2.333333333333333,4.0,1.0,1.0,0.6666666666666666,3.6666666666666665,5.0,860.96,False,True,True,54.0,4,3,3,10,4-3-3,Potential Loyalists,2021.384347826087,Low,None,2.24582908561798,Simple,Mid,3,True,False,False,False,True,True,0,Established Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
582586,F,True,1935-05-10,False,usa,chicago,ORD,2023-02-09,2023-02-09 15:24:00,2023-06-23 18:07:00,,134,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.7875,6.375,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,1,Mature Couples,2,Browsers,Exclusive Discount,Rule-based
582636,F,False,1973-05-01,False,usa,omaha,OFF,2023-02-09,2023-02-09 22:51:00,2023-07-04 17:24:00,2023-07-04 17:24:00,144,9,2,2,598.55,771.0,1369.5500000000002,0,0.2222222222222222,0.0,1.0,1.946296296296296,15.666666666666666,1744.4753795607471,1749.3752438384893,1.5,2.0,1.0,1.0,1.0,3.5,4.0,684.7750000000001,False,True,True,25.0,5,2,2,9,5-2-2,Potential Loyalists,855.9687500000001,Low,None,1.9744475379560746,Simple,Mid,2,True,False,False,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
582664,F,True,1969-10-13,True,usa,anchorage,MRI,2023-02-09,2023-02-09 20:51:00,2023-06-22 14:25:00,2023-06-22 14:25:00,132,8,1,1,933.5,1372.0,2305.5,0,0.125,0.0,1.0,1.7458333333333331,14.125,4785.290114472207,4785.290114472207,4.0,4.0,1.0,1.0,0.0,6.0,6.0,2305.5,False,True,True,37.0,4,1,3,8,4-1-3,Potential Loyalists,1571.9318181818182,Low,None,3.578529011447221,Simple,Mid,1,True,False,False,False,True,False,0,Established Families,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
582723,F,True,1975-10-19,True,usa,new york,LGA,2023-02-09,2023-02-09 19:05:00,2023-06-21 20:47:00,2023-06-21 20:47:00,132,9,4,4,3530.99,6450.0,9980.99,0,0.4444444444444444,0.0,1.0,2.2425925925925925,18.33333333333333,3651.586798297077,4141.056067915117,5.0,15.0,1.25,1.25,0.25,6.25,16.0,2495.2475,False,True,True,37.0,4,4,5,13,4-4-5,Champions,6805.220454545455,High,None,3.9151586798297076,Moderate,High,4,True,False,True,True,True,False,0,Established Families,3,Core Reliable Bookers,Free Checked Bag,Rule-based
582729,F,True,1961-07-09,True,usa,kansas city,MCI,2023-02-09,2023-02-09 06:41:00,2023-07-05 15:18:00,,146,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0666666666666669,8.625,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,0,Established Families,2,Browsers,Exclusive Discount,Rule-based
